transactionID,carrierID,customerID,amount,date
7640,1,123,13.72,2008-01-27 09:59:00
7641,2,990,18.56,2005-01-17 11:24:37
7642,3,22,13.49,2007-10-16 14:26:49
7643,2,764,14.39,2007-09-24 16:30:42
7644,1,699,11.75,2007-03-04 04:04:19
7645,2,731,13.07,2008-07-17 02:16:46
7646,3,388,7.97,2008-09-16 22:50:27
7647,3,367,18.39,2007-11-06 20:55:50
7648,3,434,8.54,2009-08-13 02:39:52
7649,2,710,17.2,2005-12-09 14:13:25
7650,2,782,15.19,2005-12-05 22:29:10
7651,1,663,13.32,2005-04-27 05:47:10
7652,2,503,9.82,2009-04-07 00:24:25
7653,3,553,11.45,2008-05-08 15:31:47
7654,3,82,18.73,2009-09-04 07:24:52
7655,3,939,15.11,2008-11-07 04:00:21
7656,2,78,10.32,2008-10-03 00:58:01
7657,3,639,13.51,2007-06-11 22:28:57
7658,3,964,18.87,2006-09-18 20:13:18
7659,1,705,10.72,2007-08-20 22:28:39
7660,3,492,8.55,2006-11-09 05:34:37
7661,1,858,12.56,2007-05-01 09:17:45
7662,3,841,14.77,2005-03-18 01:16:54
7663,3,575,5.59,2005-02-16 11:10:28
7664,3,553,8.92,2007-04-26 15:29:27
7665,1,477,19.82,2006-09-01 05:57:38
7666,1,538,5.62,2008-01-30 23:22:48
7667,3,373,5.36,2005-04-03 21:20:32
7668,3,59,12.77,2008-12-10 20:03:03
7669,1,376,19.69,2005-10-22 13:57:09
7670,1,213,6.45,2005-02-21 09:17:39
7671,3,411,18.54,2007-06-18 22:01:51
7672,3,579,10.28,2005-12-22 04:28:59
7673,2,908,9.67,2006-08-15 00:03:58
7674,3,309,18.47,2008-07-13 06:41:08
7675,2,382,11.11,2005-07-23 10:18:39
7676,2,403,14.44,2005-12-27 21:53:45
7677,1,196,10.91,2009-03-08 12:52:23
7678,1,767,6.74,2006-03-22 14:45:51
7679,3,169,17.22,2008-06-15 12:13:52
7680,1,536,9.54,2007-03-08 13:21:00
7681,2,9,7.42,2008-05-28 05:12:53
7682,1,455,19.1,2005-06-21 09:03:14
7683,2,134,16.66,2005-11-28 00:40:34
7684,2,389,14.89,2006-12-22 15:15:32
7685,2,24,16.44,2008-04-16 23:11:23
7686,1,635,5.14,2009-02-24 22:10:42
7687,3,436,9.82,2008-04-21 22:33:51
7688,2,708,8.65,2007-02-01 17:42:48
7689,3,29,6.41,2005-01-01 09:20:02
7690,1,155,18.4,2007-12-21 04:42:09
7691,3,259,17.49,2006-12-28 02:35:29
7692,3,4,9.76,2009-02-10 16:44:36
7693,2,755,15.36,2007-05-01 23:04:31
7694,1,988,7.94,2006-02-12 15:14:49
7695,1,527,19.45,2008-06-30 06:51:11
7696,1,44,17.22,2006-08-07 09:32:13
7697,1,284,19.17,2006-05-21 20:40:56
7698,1,98,13.01,2007-10-21 12:57:09
7699,3,751,5.46,2008-03-19 22:37:48
7700,1,211,12.45,2008-02-03 17:03:35
7701,1,204,9.38,2009-11-14 03:09:53
7702,1,664,5.27,2005-03-26 03:54:30
7703,2,853,10.76,2005-01-30 01:06:11
7704,1,661,12.62,2006-07-02 21:06:34
7705,3,351,17.38,2009-05-10 23:17:05
7706,1,868,14.96,2005-09-26 22:59:21
7707,1,188,14.49,2007-06-25 01:30:08
7708,2,265,8.0,2006-04-14 22:47:26
7709,2,241,11.94,2007-12-01 20:06:32
7710,1,754,10.29,2008-10-14 02:48:14
7711,3,100,9.79,2006-03-10 18:50:13
7712,2,240,18.42,2005-12-06 17:46:40
7713,3,575,5.01,2009-12-20 14:51:16
7714,3,846,11.23,2006-11-09 21:24:39
7715,3,378,10.05,2009-06-03 23:58:32
7716,2,590,7.57,2009-09-09 13:50:13
7717,1,77,15.54,2006-11-09 07:55:51
7718,1,973,12.75,2006-08-09 01:46:29
7719,3,283,15.26,2005-05-14 02:51:35
7720,3,758,17.26,2009-01-29 17:06:54
7721,2,779,16.07,2009-07-31 08:54:21
7722,2,304,14.36,2005-09-20 09:49:57
7723,3,632,8.92,2009-03-31 02:49:26
7724,3,784,15.44,2006-01-24 18:19:50
7725,2,998,19.03,2009-07-11 16:52:45
7726,2,82,12.55,2007-08-12 16:00:06
7727,3,63,13.58,2006-09-30 21:53:53
7728,2,897,11.37,2009-11-10 21:46:30
7729,3,923,9.59,2008-04-22 00:16:57
7730,1,983,13.83,2005-08-12 00:36:25
7731,2,180,16.86,2005-05-17 09:20:18
7732,1,942,16.37,2005-09-20 11:42:59
7733,3,188,13.79,2009-09-04 08:46:21
7734,1,431,9.25,2007-12-04 20:51:41
7735,1,64,11.05,2006-06-18 20:05:22
7736,1,711,13.59,2005-06-11 03:47:31
7737,3,41,6.87,2008-03-27 17:59:56
7738,3,917,8.81,2007-04-15 11:22:46
7739,1,646,10.12,2005-01-26 01:26:45
7740,2,482,11.14,2006-12-08 05:55:07
7741,3,153,13.99,2006-08-16 11:09:17
7742,3,362,18.77,2006-06-06 18:04:14
7743,1,670,14.16,2009-07-30 03:36:02
7744,1,570,15.02,2009-09-18 21:52:36
7745,1,50,19.64,2008-01-13 12:27:58
7746,2,591,8.82,2008-06-10 09:43:07
7747,3,337,18.29,2008-06-27 01:20:37
7748,2,498,18.34,2006-03-01 19:15:01
7749,1,47,17.23,2006-03-16 17:18:36
7750,3,725,9.17,2006-07-10 07:36:33
7751,3,294,8.54,2009-07-01 06:35:04
7752,1,931,11.05,2009-05-28 13:59:25
7753,3,58,19.96,2007-01-14 18:18:59
7754,3,662,9.93,2008-11-14 05:29:29
7755,1,303,17.78,2008-07-20 06:30:12
7756,2,75,18.25,2005-02-24 18:41:27
7757,2,201,19.78,2006-07-03 18:52:14
7758,3,131,5.26,2006-01-06 07:36:34
7759,3,222,5.08,2005-07-20 16:25:09
7760,3,176,5.07,2009-06-24 22:29:59
7761,3,511,10.31,2007-01-23 08:01:34
7762,2,986,5.0,2008-09-06 22:01:40
7763,1,203,6.31,2008-10-29 17:20:51
7764,3,387,13.35,2007-05-28 09:38:28
7765,2,167,11.67,2009-04-17 07:02:37
7766,1,849,18.93,2007-12-15 18:21:42
7767,2,115,10.62,2005-05-29 23:36:52
7768,3,780,7.87,2006-09-19 15:39:05
7769,1,69,15.78,2007-01-26 04:48:32
7770,2,891,9.41,2005-07-28 18:12:12
7771,2,11,10.54,2005-11-09 07:28:20
7772,2,6,16.26,2007-04-02 02:48:28
7773,3,636,18.69,2005-07-03 21:56:21
7774,3,634,7.43,2006-09-14 03:59:08
7775,2,586,17.95,2008-06-30 10:54:23
7776,3,623,13.44,2007-05-11 02:22:25
7777,1,118,13.32,2009-09-20 14:23:58
7778,2,522,14.68,2008-03-12 23:07:58
7779,1,241,17.91,2005-02-23 10:27:51
7780,1,786,11.79,2007-02-06 05:32:24
7781,3,90,12.85,2009-07-07 21:44:43
7782,3,473,8.62,2008-12-30 19:35:18
7783,3,5,6.06,2008-11-21 15:30:16
7784,3,165,9.6,2008-07-06 20:51:41
7785,2,502,10.38,2008-08-20 00:03:10
7786,3,820,9.16,2006-06-25 02:09:33
7787,2,156,13.69,2008-03-13 22:23:34
7788,1,34,9.01,2007-11-14 00:18:09
7789,1,588,18.25,2009-06-05 06:26:22
7790,3,192,12.16,2005-04-23 03:01:43
7791,2,955,17.56,2005-01-30 15:40:16
7792,1,945,19.29,2009-05-09 14:40:36
7793,2,82,9.99,2007-05-05 22:38:02
7794,1,779,14.94,2006-08-27 14:04:02
7795,1,108,11.67,2008-07-20 17:09:51
7796,3,966,8.6,2005-12-19 08:23:05
7797,2,656,8.36,2007-12-28 23:43:16
7798,3,274,16.55,2009-02-12 19:55:02
7799,3,662,7.18,2008-01-03 05:55:16
7800,2,741,11.32,2008-02-18 21:57:32
7801,2,754,11.55,2005-10-27 06:36:37
7802,3,78,12.65,2006-11-15 06:26:39
7803,3,31,14.98,2006-08-09 19:35:38
7804,3,119,5.72,2009-07-27 00:13:28
7805,2,770,5.13,2006-08-10 06:18:58
7806,3,136,5.68,2005-08-29 03:26:28
7807,2,785,6.32,2005-11-08 02:01:24
7808,3,824,10.45,2009-07-21 21:22:16
7809,2,851,10.07,2005-07-13 14:21:13
7810,1,731,15.59,2007-04-26 06:18:35
7811,1,159,15.27,2005-12-10 13:25:03
7812,2,895,19.41,2006-04-09 08:39:35
7813,3,160,14.54,2006-07-27 20:06:23
7814,2,314,18.22,2008-05-04 22:59:43
7815,3,709,6.61,2009-02-20 23:41:39
7816,1,895,10.19,2007-02-10 10:48:37
7817,1,298,15.93,2009-03-23 06:49:35
7818,3,916,16.23,2009-07-18 02:00:18
7819,2,156,7.62,2008-11-20 22:39:55
7820,1,544,16.65,2009-08-06 03:45:26
7821,2,60,18.52,2008-02-23 11:15:55
7822,3,345,13.46,2009-10-12 13:35:20
7823,2,266,19.83,2006-01-05 12:02:03
7824,3,46,8.06,2009-07-10 06:08:36
7825,2,700,16.72,2007-05-13 22:30:09
7826,3,978,12.09,2006-08-25 22:41:02
7827,1,392,19.66,2006-11-23 02:21:58
7828,3,207,6.97,2006-02-17 07:39:01
7829,2,218,16.63,2006-05-12 03:59:52
7830,1,267,7.12,2007-03-27 13:38:40
7831,2,422,8.28,2008-02-17 18:53:03
7832,1,58,19.42,2007-04-08 11:35:56
7833,1,691,13.9,2009-11-16 05:07:51
7834,2,182,16.14,2007-11-03 16:19:39
7835,2,95,18.26,2007-09-19 20:49:31
7836,2,582,17.02,2006-01-09 23:40:45
7837,1,520,19.04,2007-06-12 17:48:29
7838,2,866,8.05,2006-05-30 01:49:04
7839,1,655,9.99,2005-07-28 12:44:49
7840,3,358,12.15,2006-02-24 01:55:09
7841,3,981,7.58,2008-03-01 10:39:55
7842,2,286,15.29,2005-10-30 18:26:57
7843,1,561,12.97,2005-06-09 17:45:01
7844,3,12,18.86,2009-05-23 08:50:45
7845,2,412,11.32,2005-07-19 23:09:02
7846,2,834,6.76,2006-01-09 05:00:32
7847,2,295,15.92,2009-10-03 13:17:40
7848,3,819,15.45,2005-09-21 20:10:34
7849,2,469,16.23,2006-12-25 20:13:10
7850,3,30,19.49,2008-11-03 09:29:38
7851,2,473,6.45,2007-08-29 13:36:14
7852,2,585,15.5,2008-07-01 12:06:42
7853,3,855,9.43,2006-05-16 03:52:57
7854,3,442,13.97,2009-06-05 06:02:24
7855,2,368,15.79,2006-05-03 15:19:10
7856,1,679,5.12,2009-09-18 16:11:27
7857,3,314,17.19,2006-10-13 03:42:13
7858,2,927,14.42,2008-07-30 02:45:59
7859,2,750,5.94,2008-05-22 08:26:49
7860,2,214,15.2,2009-05-02 09:15:41
7861,3,225,11.15,2007-12-09 23:52:07
7862,1,316,12.32,2009-12-06 06:35:27
7863,2,77,18.92,2006-03-11 21:59:24
7864,1,792,14.2,2007-01-03 03:24:33
7865,2,435,19.29,2006-05-06 21:10:41
7866,2,445,18.45,2005-12-27 01:48:37
7867,3,925,7.43,2007-07-06 01:43:53
7868,3,739,18.99,2006-11-23 15:26:23
7869,3,233,12.93,2007-06-30 01:49:37
7870,2,658,6.03,2005-04-27 02:45:29
7871,3,298,12.18,2007-11-06 11:11:48
7872,1,83,16.8,2008-11-07 16:52:10
7873,3,705,6.5,2005-08-08 03:50:19
7874,2,935,16.41,2006-08-09 18:32:52
7875,1,144,11.2,2005-10-31 14:19:17
7876,1,546,17.98,2007-01-03 10:29:40
7877,2,86,6.75,2009-04-27 07:13:00
7878,2,20,5.59,2008-01-02 05:11:11
7879,3,90,8.0,2005-10-14 22:58:01
7880,1,899,16.95,2007-02-26 12:15:33
7881,1,678,12.56,2005-07-13 23:49:01
7882,3,158,13.95,2005-10-30 23:47:16
7883,3,280,15.27,2007-08-01 18:05:03
7884,3,883,17.31,2007-04-13 23:25:08
7885,2,886,10.7,2006-10-22 22:18:32
7886,1,604,12.48,2006-01-08 04:18:03
7887,3,942,7.99,2008-10-08 05:40:57
7888,3,660,14.38,2006-04-24 15:20:23
7889,1,136,15.23,2009-06-06 12:42:53
7890,1,146,12.14,2009-11-02 04:52:41
7891,1,454,9.89,2005-03-30 17:27:43
7892,3,757,14.8,2007-02-27 17:02:45
7893,1,391,11.3,2005-01-31 01:32:11
7894,2,573,12.31,2005-06-14 02:16:10
7895,1,623,16.69,2007-09-04 09:53:20
7896,3,661,17.49,2008-10-20 22:32:54
7897,3,858,11.13,2007-11-06 15:14:05
7898,3,907,16.99,2007-09-07 10:17:44
7899,3,236,12.9,2009-02-02 12:21:32
7900,3,504,14.95,2006-08-24 04:33:50
7901,2,260,19.65,2007-11-10 05:53:16
7902,2,161,9.94,2008-11-05 17:46:29
7903,3,144,5.51,2006-04-23 22:45:55
7904,1,92,15.73,2008-11-12 06:30:38
7905,3,2,6.95,2007-03-14 23:16:30
7906,1,437,14.21,2008-02-28 00:31:24
7907,2,279,13.91,2005-10-06 15:55:13
7908,3,813,8.07,2008-04-01 16:16:15
7909,3,988,8.76,2005-07-01 11:12:21
7910,2,115,9.19,2007-09-12 06:52:43
7911,1,792,11.23,2005-07-27 20:20:38
7912,2,751,9.5,2007-06-07 13:52:46
7913,3,952,10.57,2009-03-24 07:58:24
7914,2,236,5.37,2008-07-04 10:52:37
7915,1,857,8.52,2006-07-13 18:22:03
7916,3,458,19.29,2006-03-26 03:41:27
7917,2,243,14.29,2009-03-05 12:51:50
7918,3,714,12.23,2006-12-20 13:45:36
7919,2,364,15.9,2007-12-23 20:23:37
7920,1,631,13.93,2008-02-09 01:05:44
7921,2,822,13.55,2008-09-29 14:14:20
7922,1,407,18.37,2005-06-07 02:14:08
7923,1,300,9.71,2007-12-08 17:19:25
7924,2,576,6.44,2008-12-01 04:27:31
7925,1,243,17.02,2005-05-16 11:43:34
7926,1,393,13.18,2005-07-10 05:32:55
7927,2,591,15.38,2009-06-03 02:24:57
7928,2,320,8.65,2006-05-22 05:33:07
7929,2,99,19.83,2009-03-16 02:20:08
7930,1,55,11.15,2006-01-08 13:58:53
7931,1,877,7.84,2006-12-11 21:02:23
7932,2,525,6.34,2005-07-06 17:01:44
7933,3,421,9.2,2009-02-07 13:45:47
7934,3,255,14.42,2007-12-15 11:22:40
7935,2,736,13.98,2005-01-03 00:33:17
7936,1,199,15.46,2009-11-23 22:11:33
7937,2,185,7.65,2005-02-19 04:24:34
7938,3,599,5.27,2009-09-29 08:20:13
7939,3,363,18.41,2008-06-17 01:08:26
7940,2,206,6.19,2008-05-31 17:41:53
7941,2,160,11.28,2009-10-11 02:06:39
7942,1,602,17.76,2007-10-05 18:00:55
7943,1,542,8.43,2006-01-08 22:52:22
7944,1,721,11.17,2007-07-29 15:27:04
7945,3,770,12.66,2005-06-30 07:54:34
7946,2,341,5.6,2008-11-23 20:15:35
7947,2,844,9.01,2008-10-20 19:13:56
7948,1,320,8.46,2009-07-26 23:08:03
7949,3,120,8.64,2009-09-07 20:39:20
7950,1,740,19.5,2007-07-19 15:23:13
7951,1,710,15.27,2009-01-06 03:27:38
7952,3,23,19.41,2006-05-10 09:51:38
7953,2,162,18.53,2008-04-13 17:00:11
7954,1,54,6.66,2006-06-07 22:31:22
7955,3,205,14.83,2007-10-07 21:42:57
7956,1,995,8.5,2006-12-13 07:12:22
7957,2,549,13.0,2005-01-20 10:02:35
7958,2,291,5.38,2009-04-08 12:51:06
7959,2,363,12.54,2007-08-01 11:54:39
7960,3,151,19.03,2008-08-05 17:43:20
7961,1,970,7.64,2009-03-11 07:50:33
7962,2,120,15.04,2006-11-06 01:28:47
7963,2,588,19.51,2007-11-28 04:43:59
7964,1,522,9.49,2005-09-01 21:49:46
7965,3,629,14.32,2006-12-16 22:30:53
7966,3,265,5.56,2005-04-02 01:17:53
7967,1,796,8.86,2008-10-25 05:04:44
7968,1,502,6.17,2007-04-23 10:14:28
7969,3,84,12.78,2009-07-24 18:27:14
7970,2,953,19.42,2008-04-14 05:39:34
7971,3,341,15.87,2009-05-25 11:03:57
7972,2,962,18.65,2005-03-04 02:35:59
7973,2,228,10.79,2006-12-19 21:47:13
7974,3,703,7.81,2008-08-21 04:31:59
7975,3,140,9.47,2005-02-16 19:48:20
7976,2,860,7.12,2008-02-12 19:24:00
7977,3,406,7.21,2005-11-21 21:24:08
7978,3,381,8.39,2008-10-09 17:29:36
7979,1,867,8.38,2005-12-10 01:13:11
7980,2,793,19.73,2005-11-28 18:36:23
7981,3,38,6.67,2008-06-17 18:24:46
7982,1,96,15.98,2008-03-18 08:56:11
7983,1,508,11.86,2009-06-06 10:30:13
7984,1,349,10.14,2007-08-23 04:12:52
7985,1,761,5.97,2009-01-12 09:00:07
7986,1,844,18.25,2008-03-22 23:25:36
7987,1,562,14.77,2005-07-26 03:09:35
7988,1,179,8.69,2007-10-18 08:02:11
7989,1,37,10.39,2005-04-28 06:31:58
7990,1,151,7.44,2005-09-06 11:54:49
7991,3,254,6.49,2008-12-14 02:38:51
7992,2,432,5.65,2005-08-18 12:51:29
7993,2,185,14.58,2008-11-01 17:34:06
7994,2,867,5.77,2009-01-20 13:13:37
7995,1,684,5.46,2006-12-07 21:21:18
7996,3,591,19.71,2006-09-23 04:54:56
7997,1,128,10.2,2006-04-18 08:34:47
7998,2,913,15.51,2008-06-20 16:25:00
7999,1,273,9.25,2006-11-09 22:23:38
8000,1,188,19.15,2007-05-04 14:08:35
8001,3,828,5.08,2007-11-14 00:56:55
8002,2,510,8.71,2009-09-24 04:37:53
8003,2,930,7.8,2009-10-24 01:51:18
8004,1,201,16.24,2006-05-17 06:17:09
8005,1,865,19.46,2007-07-21 12:35:59
8006,2,833,15.38,2009-11-12 09:22:33
8007,3,197,5.75,2006-08-28 13:44:14
8008,1,624,10.69,2008-01-20 18:41:53
8009,1,159,6.56,2005-04-21 09:33:28
8010,2,88,19.33,2005-11-05 10:08:50
8011,2,739,8.85,2005-07-04 00:13:03
8012,3,150,11.98,2005-10-02 20:02:11
8013,1,313,13.57,2007-09-19 12:33:25
8014,2,194,16.85,2008-05-23 23:24:49
8015,3,12,9.89,2008-03-25 03:57:39
8016,1,791,9.04,2009-07-17 20:40:09
8017,2,862,8.78,2005-12-25 20:52:51
8018,3,492,19.61,2008-08-17 03:11:31
8019,3,420,19.44,2005-11-26 21:43:52
8020,3,292,11.72,2006-01-01 13:58:19
8021,2,213,15.26,2008-04-08 05:32:36
8022,1,917,7.8,2009-06-17 12:39:24
8023,2,825,11.93,2009-12-07 19:25:38
8024,2,133,13.07,2008-12-04 05:37:30
8025,3,353,17.39,2009-03-26 18:39:35
8026,1,363,16.6,2008-07-18 00:26:20
8027,1,288,9.64,2008-09-01 12:36:31
8028,2,923,9.86,2005-01-04 22:51:15
8029,2,11,7.85,2007-04-13 04:03:49
8030,3,339,19.73,2009-12-05 04:55:01
8031,2,682,13.57,2007-05-27 02:09:55
8032,2,366,5.62,2006-08-21 04:42:47
8033,1,410,8.82,2007-02-21 01:56:03
8034,3,113,14.16,2007-10-14 18:07:51
8035,1,942,12.75,2008-11-16 07:57:12
8036,3,935,10.08,2005-04-07 14:46:24
8037,1,989,19.6,2009-08-19 22:41:10
8038,2,300,19.74,2005-05-15 01:18:22
8039,1,494,9.68,2005-04-24 08:38:52
8040,3,784,10.57,2006-02-28 11:23:51
8041,1,119,5.16,2009-09-15 19:34:43
8042,3,19,13.86,2008-12-19 23:24:09
8043,3,53,18.79,2005-03-11 14:45:58
8044,2,162,9.13,2007-03-16 21:49:15
8045,1,155,19.08,2009-06-14 09:09:36
8046,2,204,16.06,2006-08-23 05:54:52
8047,3,102,13.56,2006-06-04 08:37:08
8048,1,568,15.93,2005-01-24 11:39:43
8049,3,744,19.21,2007-11-02 10:03:00
8050,1,463,18.4,2009-06-18 21:58:36
8051,1,490,9.56,2008-12-10 00:55:45
8052,2,19,13.74,2005-12-27 20:20:41
8053,1,981,11.74,2008-06-12 19:42:00
8054,2,379,17.79,2007-10-28 03:58:17
8055,1,145,10.17,2008-01-30 01:58:59
8056,2,410,12.96,2005-01-23 17:40:09
8057,2,188,11.52,2005-07-22 05:28:43
8058,3,993,14.97,2008-03-28 18:17:35
8059,3,927,7.89,2006-01-11 05:43:54
8060,2,68,16.87,2005-05-10 12:26:54
8061,1,461,15.82,2008-07-02 02:34:20
8062,1,877,14.1,2006-08-12 08:15:46
8063,2,723,15.96,2008-06-21 05:07:15
8064,1,91,11.92,2008-01-24 22:46:13
8065,1,356,10.18,2008-07-15 08:47:50
8066,1,305,17.16,2006-06-23 12:04:21
8067,2,244,14.01,2006-08-20 03:17:19
8068,1,39,12.91,2007-08-19 09:30:19
8069,1,907,7.97,2005-05-10 08:04:06
8070,1,217,10.25,2009-05-18 16:54:53
8071,2,654,19.8,2005-06-27 04:08:17
8072,3,947,17.75,2007-05-23 08:40:54
8073,2,86,17.2,2007-02-07 14:54:50
8074,1,680,14.74,2008-10-16 23:16:35
8075,2,506,6.42,2008-04-08 18:28:26
8076,2,492,13.15,2005-01-01 00:17:32
8077,1,494,8.96,2005-01-30 14:18:34
8078,2,490,16.98,2007-08-07 10:40:43
8079,1,325,18.93,2005-04-16 21:03:15
8080,1,348,15.01,2008-06-23 18:04:04
8081,2,72,13.74,2006-02-16 19:30:23
8082,2,230,6.87,2007-07-22 22:01:57
8083,1,693,14.06,2008-11-02 05:49:14
8084,2,194,9.64,2009-10-14 07:19:17
8085,1,779,19.32,2008-02-17 06:18:05
8086,2,910,14.48,2009-12-19 14:09:23
8087,2,445,17.57,2009-11-01 08:11:09
8088,1,865,16.81,2009-08-21 14:33:06
8089,1,307,17.44,2008-03-24 17:45:19
8090,3,30,19.71,2007-03-03 18:16:01
8091,3,955,8.29,2005-08-06 14:43:07
8092,2,208,10.94,2005-03-23 12:54:54
8093,1,143,15.96,2008-06-15 22:38:09
8094,2,892,9.83,2008-02-10 23:21:45
8095,2,541,17.6,2006-05-08 00:13:40
8096,3,746,6.76,2006-10-23 15:17:25
8097,1,518,16.13,2006-01-12 01:05:29
8098,3,301,15.86,2005-08-04 22:31:24
8099,3,557,8.02,2008-07-19 07:51:25
8100,3,140,9.78,2005-11-10 18:20:55
8101,1,546,18.23,2007-10-14 03:45:52
8102,3,878,11.54,2006-08-24 00:48:28
8103,1,762,12.41,2006-03-11 23:02:14
8104,2,990,18.4,2009-09-01 01:55:42
8105,1,412,12.89,2005-01-24 20:16:45
8106,1,390,17.48,2009-01-30 02:58:41
8107,1,533,7.55,2005-05-27 02:05:28
8108,2,527,8.29,2005-06-17 14:52:20
8109,2,925,13.76,2006-06-10 22:24:59
8110,1,412,19.63,2005-06-27 03:01:17
8111,2,849,8.14,2006-05-19 18:07:50
8112,1,632,7.84,2005-04-19 15:21:32
8113,1,889,19.36,2009-11-20 11:31:02
8114,2,692,13.21,2006-03-24 09:46:12
8115,2,532,13.7,2006-11-29 04:46:11
8116,3,162,16.03,2006-08-17 01:39:28
8117,3,414,9.17,2005-08-16 15:42:23
8118,2,832,16.71,2007-12-05 20:02:22
8119,3,780,19.53,2005-09-10 07:01:36
8120,1,738,15.44,2007-01-05 05:15:07
8121,3,114,12.94,2006-02-05 05:40:00
8122,2,309,10.17,2009-06-18 02:17:23
8123,1,816,12.17,2006-08-20 14:54:03
8124,3,98,14.89,2005-09-02 11:03:32
8125,2,533,19.86,2009-11-02 14:33:37
8126,2,834,9.01,2005-02-25 13:55:59
8127,3,165,13.93,2006-01-04 11:58:23
8128,2,643,18.4,2007-07-20 13:20:53
8129,2,759,17.13,2008-08-15 05:25:51
8130,2,488,5.63,2005-05-09 00:04:52
8131,1,127,9.33,2007-06-21 18:02:48
8132,2,190,18.26,2005-10-28 14:37:50
8133,1,708,13.62,2007-08-20 08:20:54
8134,1,253,10.39,2007-06-29 17:17:36
8135,3,244,10.29,2008-05-27 15:58:38
8136,1,665,17.27,2009-10-26 23:35:13
8137,3,321,9.02,2008-06-06 22:31:14
8138,3,942,9.16,2005-10-24 19:21:27
8139,1,6,12.71,2006-05-15 11:16:52
8140,2,327,9.5,2009-08-10 12:42:21
8141,3,797,10.03,2007-06-23 20:01:15
8142,1,545,10.41,2009-04-22 16:18:17
8143,2,179,12.03,2005-05-09 04:40:13
8144,2,325,17.68,2007-07-10 18:54:23
8145,2,755,16.88,2006-06-12 01:14:57
8146,1,113,12.66,2007-01-01 02:01:00
8147,2,464,19.36,2007-10-11 21:13:22
8148,2,497,16.19,2006-12-27 23:33:44
8149,3,366,7.38,2006-02-20 12:02:15
8150,3,413,15.45,2007-09-09 19:07:10
8151,1,191,14.71,2005-07-11 16:03:31
8152,2,46,10.9,2007-03-18 05:42:16
8153,1,862,9.47,2007-03-29 16:52:16
8154,1,465,5.96,2008-07-20 00:17:56
8155,3,149,5.91,2008-04-20 00:44:04
8156,3,152,14.28,2008-10-21 07:22:21
8157,2,302,5.53,2008-03-22 19:14:54
8158,2,639,7.59,2008-10-03 00:39:39
8159,1,746,13.7,2009-11-20 14:40:19
8160,3,470,11.97,2005-06-26 05:39:56
8161,3,733,16.37,2005-05-09 21:10:09
8162,2,493,18.34,2009-01-19 21:08:53
8163,1,996,8.36,2008-12-19 16:46:15
8164,3,130,15.29,2006-06-11 04:10:54
8165,3,935,6.1,2006-06-10 12:33:26
8166,2,74,14.44,2005-12-20 03:15:54
8167,1,803,13.33,2008-04-24 16:01:07
8168,2,117,19.2,2007-02-03 08:49:54
8169,1,127,8.17,2005-02-05 12:56:04
8170,2,859,8.34,2009-07-26 22:19:37
8171,3,543,15.63,2007-05-10 07:41:17
8172,3,654,13.85,2008-01-17 16:54:13
8173,3,609,9.25,2007-07-14 19:38:33
8174,3,778,12.08,2009-05-01 21:04:15
8175,1,349,17.35,2008-11-21 03:13:33
8176,1,462,15.88,2008-08-14 11:54:48
8177,1,243,5.97,2006-02-10 21:23:28
8178,1,837,10.39,2008-07-11 05:17:22
8179,1,48,13.84,2008-09-12 01:05:09
8180,1,493,19.63,2005-04-09 18:14:35
8181,1,978,8.13,2009-02-23 05:07:52
8182,1,651,8.9,2008-02-04 12:57:59
8183,1,960,19.14,2009-03-24 19:53:06
8184,2,856,19.06,2006-08-05 13:40:57
8185,2,519,10.59,2005-11-29 06:55:25
8186,2,410,19.87,2005-10-31 02:11:10
8187,2,265,16.71,2009-11-04 10:25:29
8188,1,129,5.62,2006-10-17 12:46:10
8189,2,951,10.93,2005-06-22 02:24:58
8190,3,762,19.29,2005-08-09 22:15:32
8191,1,548,10.21,2005-06-20 15:17:59
8192,2,200,15.51,2006-11-28 20:08:07
8193,2,13,14.53,2008-05-30 03:00:15
8194,3,733,6.79,2005-08-04 22:58:36
8195,3,680,14.18,2006-01-10 14:23:42
8196,1,366,9.48,2007-02-06 08:49:47
8197,2,620,17.25,2008-09-12 03:09:07
8198,3,444,14.73,2005-12-01 01:45:54
8199,1,68,5.52,2006-02-17 03:35:23
8200,3,282,9.81,2008-11-10 06:35:17
8201,2,643,7.07,2005-07-06 12:34:37
8202,2,808,17.63,2008-09-15 08:51:39
8203,3,961,8.39,2005-02-13 20:56:38
8204,2,200,19.3,2006-03-09 23:37:55
8205,1,726,7.14,2008-11-18 03:39:55
8206,1,586,16.4,2008-05-19 22:46:51
8207,3,915,11.88,2006-08-24 15:53:32
8208,2,531,13.85,2009-11-22 10:40:52
8209,2,823,13.24,2006-03-22 14:41:12
8210,3,767,7.31,2007-07-07 17:58:14
8211,2,569,12.66,2009-11-28 07:30:16
8212,3,472,9.64,2009-01-09 14:01:03
8213,1,145,9.49,2007-06-17 23:42:46
8214,1,851,19.27,2006-02-02 10:15:06
8215,2,79,9.46,2009-10-30 01:00:24
8216,3,997,14.29,2009-04-01 17:14:38
8217,1,405,8.14,2008-08-21 07:06:58
8218,1,82,11.74,2007-06-09 19:30:25
8219,2,57,17.35,2009-07-18 15:13:54
8220,1,378,13.95,2006-02-25 01:58:03
8221,1,124,10.09,2006-01-30 09:41:19
